datasetId,pubIndex,doi_raw,doi,ref_source,authors_now,year_now,title_now,journal_now,resolved,source,authors_found,year_found,title_found,journal_found,kind_found,decision,from_store
hpQlZfk6ZRnRHTUh6F6g,1,"Street-Perrott, F.A., D.S. Marchand, N. Roberts, and S.P Harisson, 1989. Global Lake-Level Variations from 18,000 to 0 Years Ago: A Paleoclimatic Analysis. U.S. Department of Energy Technical Report 46, Washington, D.C. 20545. Distributed by National Technical Information Service, Springfield, VA 22161.",,,,,,,,,,,,,,,FALSE
iBz1MwkGPMpeQvc2Dvlu,2,,,,,,NEEDS A TITLE!,,,,,,,,,,FALSE
iDT5UTGQeVeiu3g9D6yC,2,,,,,,,,,,,,,,,,FALSE
iDwFHJQkBwjju6nYKY5O,2,,,,,,,,,,,,,,,,FALSE
iPUQ9fSN1iBJmDE7jpZi,1,,,,,,,,,,,,,,,,FALSE
iPUQ9fSN1iBJmDE7jpZi,2,,,,,,,,,,,,,,,,FALSE
idIBuVog4z8fgwB1TaeB,1,,,,,,,,,,,,,,,,FALSE
igWkMFUUh4bTAOZZYCv0,2,,,,,,,,,,,,,,,,FALSE
inwLP9J68vvS084kC925,2,,,,,,,,,,,,,,,,FALSE
ioCdBdPufKD3zBfc2xnn,1,,,,,,,,,,,,,,,,FALSE
ioOGpeQSAhFduz6RKImb,1,,,,,,,,,,,,,,,,FALSE
ioOGpeQSAhFduz6RKImb,2,,,,,,NEEDS A TITLE!,,,,,,,,,,FALSE
ioRXnqSyqvsE1kYFwku6,2,,,,,,,,,,,,,,,,FALSE
iqXwLkDKl5bO26nfbdsE,1,,,,missing,,,,,,,,,,,,FALSE
j2VpMpWXZZlgNfOLHgVa,1,,,,missing,,,,,,,,,,,,FALSE
jJMHxxXz2RBBriYZs1L5,2,,,,,,,,,,,,,,,,FALSE
jLNFWqI1ZD4XLan3blG3,2,,,,,,,,,,,,,,,,FALSE
jUaNN2PutHV6pE7qpNgL,1,,,,missing,,,,,,,,,,,,FALSE
jhRguDThApU4va9xN5j0,2,,,,,,,,,,,,,,,,FALSE
jmA3n2T1UaGWYfDENnTo,1,,,,,,,,,,,,,,,,FALSE
jmA3n2T1UaGWYfDENnTo,2,,,,,,,,,,,,,,,,FALSE
jnaYKuy0T6IFfmvDt9kv,1,,,,missing,,,,,,,,,,,,FALSE
jpXGUijYhf4z1fn0Rdrr,1,,,,missing,,,,,,,,,,,,FALSE
k0bL002V7M99158G6jop,3,https://researchonline.jcu.edu.au/44643/,,,,2015,,,,,,,,,,,FALSE
k6uI3ao7291lY16DKWsU,1,,,,missing,,,,,,,,,,,,FALSE
kBl18TlqE9qpGWry6lFW,2,,,,,,,,,,,,,,,,FALSE
kDI6rGtWey7k2eufuPp8,1,,,,missing,,,,,,,,,,,,FALSE
kDJ95U3Bs3dLNelCORV4,1,,,,,,,,,,,,,,,,FALSE
kFzoYKe4Cm9wvZadeNgv,2,,,,,,,,,,,,,,,,FALSE
kJKTOPf9qXF8QcwBuyzL,2,,,,,,,,,,,,,,,,FALSE
kc3XO149pLaZMZyH8Eh3,2,,,,,,,,,,,,,,,,FALSE
kdMWfmJEXKIU3rnfaV8G,1,,,,,,,,,,,,,,,,FALSE
kdMWfmJEXKIU3rnfaV8G,2,,,,,,NEEDS A TITLE!,,,,,,,,,,FALSE
kdosPdoUyST73BqFwtQa,1,,,,,,,,,,,,,,,,FALSE
kdosPdoUyST73BqFwtQa,2,,,,,,,,,,,,,,,,FALSE
km3KQqLlvJGTgVW1knwo,1,,,,missing,,,,,,,,,,,,FALSE
kq5KxExKbu0TD2prCov1,2,,,,,,,,,,,,,,,,FALSE
ktMUehP4dS7cZCs4nuUt,2,,,,,,,,,,,,,,,,FALSE
l0sudiQfvCjTCntwn1M4,2,,,,,,,,,,,,,,,,FALSE
l1JD12oQrOWdlvRl1FAz,1,,,,missing,,,,,,,,,,,,FALSE
l6chIFOhFaX9mD74BlJa,1,,,,missing,,,,,,,,,,,,FALSE
lSzhRH95qZYF7mJTKarn,2,,,,,,,,,,,,,,,,FALSE
lV9lQxKj9XKpNHPvU9qQ,2,,,,,,,,,,,,,,,,FALSE
lc8XAJsSaZpOEIKdlTWT,2,,,,,,,,,,,,,,,,FALSE
llfUCxyJ6ngxbVHpMwtI,2,,,,,,,,,,,,,,,,FALSE
lpvd5TtnHZXuX1hsCOWf,2,,,,,,,,,,,,,,,,FALSE
lx44xkIyXIgrFsr86fi0,1,,,,,,,,,,,,,,,,FALSE
m3aBA0LszsgeTHrcwLDJ,1,,,,missing,,,,,,,,,,,,FALSE
mE7cZAqHe0hVzD6qTxPa,1,,,,missing,,,,,,,,,,,,FALSE
mK6hSpAyX1VPB8CggZBL,2,,,,,,,,,,,,,,,,FALSE
maGmk66V3Ncv97F54njK,1,,,,,,,,,,,,,,,,FALSE
maGmk66V3Ncv97F54njK,2,,,,,,,,,,,,,,,,FALSE
maGmk66V3Ncv97F54njK,3,,,,,,,,,,,,,,,,FALSE
mbbGjMnbupXZxM6K8uBL,2,,,,,,,,,,,,,,,,FALSE
mkLRNAVU61Gm5MZEuCpB,2,,,,,,,,,,,,,,,,FALSE
n7ZHsjDjiZp2nDLllpht,2,,,,,,,,,,,,,,,,FALSE
nCLpqpP9xbEstVBX96zY,2,,,,,,,,,,,,,,,,FALSE
nGt4Ps706wkjWS0UvxYg,2,,,,,,,,,,,,,,,,FALSE
nag9SZKZpFPoL3L8cMmY,2,,,,,,,,,,,,,,,,FALSE
ncpC4hAdGs4PS2nCII5n,2,,,,,,,,,,,,,,,,FALSE
nfT4sPE68Gs4hCbrAXSW,2,,,,,,,,,,,,,,,,FALSE
nhkYCpHknDsfQseXkBGQ,2,,,,,,,,,,,,,,,,FALSE
nmKZynAWCtXJLGHZWUNk,2,,,,,,,,,,,,,,,,FALSE
oAcOJRiG4oYRSHXv6Krp,2,,,,,,,,,,,,,,,,FALSE
oIAwhbh8wCkech1CHpe9,1,,,,missing,,,,,,,,,,,,FALSE
oIJxjcbBmAFiq6idXebe,1,,,,missing,,,,,,,,,,,,FALSE
oIvmdcPoeEPQyPUe3ezG,2,,,,,,NEEDS A TITLE!,,,,,,,,,,FALSE
oKGHaSwoykUhYeWycg8l,1,,,,,,,,,,,,,,,,FALSE
oKGHaSwoykUhYeWycg8l,2,,,,,,,,,,,,,,,,FALSE
oMqW7S4hnlzAF8sexiuU,1,,,,,,,,,,,,,,,,FALSE
oTcG2v0VI3P9KdPVR6M5,1,,,,,,,,,,,,,,,,FALSE
oVypQ6Bn0FYvGQaaxN5C,2,,,,,,,,,,,,,,,,FALSE
oXqrPgzHgHmUxP5gG1Ix,2,,,,,,NEEDS A TITLE!,,,,,,,,,,FALSE
oY947aoevUrc6PZvhPIy,2,,,,,,,,,,,,,,,,FALSE
oZYFpZKdbLgiCD5vPrm0,2,,,,,,,,,,,,,,,,FALSE
pB5EEHUKuDIYAliJHFZJ,2,,,,,,,,,,,,,,,,FALSE
pNbQE3vGjbuZfOxj82oh,1,,,,missing,,,,,,,,,,,,FALSE
pNhsJhzS6osAccsXLVhs,2,,,,,,,,,,,,,,,,FALSE
pNzAYEAgNjiMnk0VMkKy,1,,,,missing,,,,,,,,,,,,FALSE
pTS9m1shcy4KMlcBj2BI,1,,,,,,,,,,,,,,,,FALSE
pTS9m1shcy4KMlcBj2BI,2,,,,,,,,,,,,,,,,FALSE
pjQ0DYdGVgaKRjBBsbn1,1,,,,,,,,,,,,,,,,FALSE
pm0isA601mfwIcM6uGBpfB,3,PALMOD,,,,,,,,,,,,,,,FALSE
pm0jIFHc1ZjV2MuhL1XIsD,6,PALMOD,,,,,,,,,,,,,,,FALSE
pm0knxX44jJNbLIIk0c9nQ,2,http://science.sciencemag.org/content/sci/suppl/2007/05/29/316.5829.1303.DC1/Weldeab.SOM.pdf,,,,,,,,,,,,,,,FALSE
pm0rwWYqDub8rz9T48L06A,2,PALMOD,,,,,,,,,,,,,,,FALSE
pm13KjsILc20kMOn0ORJMu,2,PALMOD,,,,,,,,,,,,,,,FALSE
pm1cdVUEphds4RuJrF6GzL,3,PALMOD,,,,,,,,,,,,,,,FALSE
pm1iRnBWC7jBYtdL6qYiiF,3,PALMOD,,,,,,,,,,,,,,,FALSE
pm22dF71lUeWzzwXVRGlgH,2,https://science.sciencemag.org/content/sci/suppl/2007/09/27/1143791.DC1/Stott.SOM.pdf,,,,,,,,,,,,,,,FALSE
pm241tKNP9ncKpxx6VXIXG,2,https://www.sciencedirect.com/science/article/pii/S037783989700025X?via%3Dihub,,,,,,,,,,,,,,,FALSE
pm241tKNP9ncKpxx6VXIXG,3,PALMOD,,,,,,,,,,,,,,,FALSE
pm2RSELqNvcn8qFKAQXtQS,3,PALMOD,,,,,,,,,,,,,,,FALSE
pm2SKNCbxuAojFjlB0Wvva,3,PALMOD,,,,,,,,,,,,,,,FALSE
pm30XziBCXvQYvDbRlaOHR,2,PALMOD,,,,,,,,,,,,,,,FALSE
pm3DrnMRqKb8XKRBnEL7KV,4,http://www-odp.tamu.edu/publications/167_SR/chap_21/c21_t1.htm#478988,,,,,,,,,,,,,,,FALSE
pm3DrnMRqKb8XKRBnEL7KV,5,PALMOD,,,,,,,,,,,,,,,FALSE
pm3St9C8Q3qQqItTiyPsA6,5,PALMOD,,,,,,,,,,,,,,,FALSE
pm3TlsZhtQgVlvoO1PaIrq,2,https://www.sciencedirect.com/science/article/pii/S0921818106001986,,,,,,,,,,,,,,,FALSE
pm3TlsZhtQgVlvoO1PaIrq,3,PALMOD,,,,,,,,,,,,,,,FALSE
pm3sqPw2UQHKzeqInwLJLX,2,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/pbbc-1-tab.txt,,,,,,,,,,,,,,,FALSE
pm42rq8JXnkZXX3DoDzANd,2,http://ir.library.oregonstate.edu/xmlui/handle/1957/14491,,,,,,,,,,,,,,,FALSE
pm42rq8JXnkZXX3DoDzANd,3,PALMOD,,,,,,,,,,,,,,,FALSE
pm4I4JI4CoyOkNOWbkXO8c,2,PALMOD,,,,,,,,,,,,,,,FALSE
pm4PV275SGjHfoqS5m6TfY,2,PALMOD,,,,,,,,,,,,,,,FALSE
pm4S8zryOYHEpbnEjGxoxt,2,PALMOD,,,,,,,,,,,,,,,FALSE
pm4zktEOjxHi2ZG35HoR80,3,PALMOD,,,,,,,,,,,,,,,FALSE
pm5CXz6X9b1jWr3M3UcuZq,2,https://www.sciencedirect.com/science/article/pii/S0012821X0800294X?via%3Dihub#bib26,,,,,,,,,,,,,,,FALSE
pm5OEWy82J5u32sYtBQ5vS,4,PALMOD,,,,,,,,,,,,,,,FALSE
pm5l6a68Y8FRglqT7jYdJL,2,https://www.sciencedirect.com/science/article/pii/S0377839810000162?via%3Dihub,,,,,,,,,,,,,,,FALSE
pm5pPGXk1wYSr2u4t45zRB,3,PALMOD,,,,,,,,,,,,,,,FALSE
pm5xdDsC5lOlfxIQelTcyg,2,PALMOD,,,,,,,,,,,,,,,FALSE
pm7JcRCu9qbXoTnhh4jG1F,3,https://www.sciencedirect.com/science/article/pii/S0031018212004889?via%3Dihub#t0010,,,,,,,,,,,,,,,FALSE
pm7MngFlz2rOl3L4sM77yC,3,PALMOD,,,,,,,,,,,,,,,FALSE
pm7qiqBUUKCgccuYWwWcIj,2,PALMOD,,,,,,,,,,,,,,,FALSE
pm8350DdsxEpaH5aLNbP9X,5,PALMOD,,,,,,,,,,,,,,,FALSE
pm8GgBybXHyfESFK0ZH6Tp,2,PALMOD,,,,,,,,,,,,,,,FALSE
pm8WL5aqsGOCTTzySMTt5I,2,https://www.sciencedirect.com/science/article/pii/S0377839810000162?via%3Dihub,,,,,,,,,,,,,,,FALSE
pm8X7BYOQ2iSyzS3l9Vdiq,2,PALMOD,,,,,,,,,,,,,,,FALSE
pm934jVTOtq2CkBuV2ruyo,2,PALMOD,,,,,,,,,,,,,,,FALSE
pm9EfOQ84iQGUnzYGSX66E,2,https://www.ncei.noaa.gov/access/paleo-search/study/19684,,,,,,,,,,,,,,,FALSE
pm9HGYj5dwVRtXdy1y5CtL,5,PALMOD,,,,,,,,,,,,,,,FALSE
pm9KQRTDC763A94b4lNOWp,2,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/md1-2390-tab.txt,,,,,,,,,,,,,,,FALSE
pm9MGEbyqlFTeRkE3nTHhM,3,PALMOD,,,,,,,,,,,,,,,FALSE
pm9OQ4WJ5zmpwJpiboDTQt,2,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/b997-330-tab.txt,,,,,,,,,,,,,,,FALSE
pm9mfdCCyhrjCLzDklgSLk,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmA9OY029JElaW31dTDuKr,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmADATm35kB5PgnSQlgkBh,4,PALMOD,,,,,,,,,,,,,,,FALSE
pmAPaUfXfNcFaIa48ras3d,2,www.sciencemag.org/cgi/content/full/1143791/DC1,,,,,,,,,,,,,,,FALSE
pmASEM6p7OCmHvSy3AvwpQ,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmAUlfp5FK7xgFTnBvIj0k,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmAxAM26quACWFEAD409KY,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmB3eRaFWej0OKhZSezHOH,4,PALMOD,,,,,,,,,,,,,,,FALSE
pmBAH2Q4o8025fJ5wE7nZc,6,PALMOD,,,,,,,,,,,,,,,FALSE
pmBWlQjoCxNaKasDWWfyJh,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmBcGnLVgLjc66DfbKiPTH,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmBnMB9LNnT44cGQIT25NC,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmCaWr3aF3iey37orspOrI,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmCw9YKZ8LNGozYA4SytRg,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmDS07uHgvE2vGUlQ9G9Ul,2,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/h214-tab.txt,,,,,,,,,,,,,,,FALSE
pmDVHzkDIDLCU9CpeDK2qA,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmDh4aaMuS3GNIxa6FgfQo,5,PALMOD,,,,,,,,,,,,,,,FALSE
pmDt679FRzb1d0PjcSnpcp,4,PALMOD,,,,,,,,,,,,,,,FALSE
pmEJfwXtGHt2MdRnt1FGvS,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmEfHBGEh3pPfTLGhLtybg,4,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/k5-36ggc-tab.txt,,,,,,,,,,,,,,,FALSE
pmEiZi4DqdhNsUjMinxC3y,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmEm7TneiJlCaaCJaw4KCR,4,PALMOD,,,,,,,,,,,,,,,FALSE
pmFOtFHAvkPGvPlZUfn4JF,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmFitvbu8KuIZyT7QsgUKw,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmFlHV0xAOMhv9CkOnF9Tz,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmG33HbWLwX44htzWebfeN,4,PALMOD,,,,,,,,,,,,,,,FALSE
pmG5GeH2PxD9skLT4YZK0g,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmGfP4NQlM859cOmsgcsE3,2,https://www.ncei.noaa.gov/access/paleo-search/study/19684,,,,,,,,,,,,,,,FALSE
pmGlFDcrC9pCxeR5u1LSiS,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmGuXQZoixQgex9ipRZMwb,4,PALMOD,,,,,,,,,,,,,,,FALSE
pmHA2CfVf7uiVC0lFoDqYM,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmHRoiuNge78CfnKUi33q9,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmHjfQHGtAnthmWH3iS8Ga,6,PALMOD,,,,,,,,,,,,,,,FALSE
pmI4QGbVOdhbvGfrtY9IvD,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmIAXStSp2JxPZvw8kfZXv,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmIAXStSp2JxPZvw8kfZXv,3,Ku et al. (1971) Age studies of Mid-Atlantic Ridge sediments near 42 N and 20 N,,,,,,,,,,,,,,,FALSE
pmIZxSMxxL7wDik8zVrY9Y,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmIeZtFpqr4sYfTg3gpIft,2,https://www.ncei.noaa.gov/access/paleo-search/study/19420,,,,,,,,,,,,,,,FALSE
pmIhnWM8oXHITXEnS78TpF,3,https://www.sciencedirect.com/science/article/pii/S0012821X04003784?via%3Dihub,,,,,,,,,,,,,,,FALSE
pmIhnWM8oXHITXEnS78TpF,5,PALMOD,,,,,,,,,,,,,,,FALSE
pmJ14tR4g5TXxcsRbIAtae,3,https://www.sciencedirect.com/science/article/pii/S0012821X09002751,,,,,,,,,,,,,,,FALSE
pmJ1vjx2BvPSe5EBrPVIUn,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmJFej7bIKmBmo96Pf9fYj,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmJQyPVCY4XsWLwVBQwkyX,2,Supporting information to Lynch-Stieglitz et al. (2009): Florida Straits density structure and transport over the last 8000 years.,,,,,,,,,,,,,,,FALSE
pmJTeLH3rmCJdkAYPaxqq7,3,https://www.nature.com/articles/343612a0.pdf,,,,,,,,,,,,,,,FALSE
pmJZT0p0Z3o7S5IHSnndmi,2,https://www.sciencedirect.com/science/article/pii/S0031018208001715#tbl1,,,,,,,,,,,,,,,FALSE
pmJeUYrLzcu5T0v81bj8Tx,4,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp984c-tab.txt,,,,,,,,,,,,,,,FALSE
pmJn5kqshpsIJM5YHc3RTN,2,https://www.sciencedirect.com/science/article/pii/S0377839810000162?via%3Dihub,,,,,,,,,,,,,,,FALSE
pmK1L5TBsK5FALod1HMXki,7,PALMOD,,,,,,,,,,,,,,,FALSE
pmK6kycqMCI06uP85SRL80,3,http://www.sciencedirect.com/science/article/pii/S1040618207001760,,,,,,,,,,,,,,,FALSE
pmK6kycqMCI06uP85SRL80,4,http://www.sciencedirect.com/science/article/pii/S1040618207001761,,,,,,,,,,,,,,,FALSE
pmK6kycqMCI06uP85SRL80,5,http://www.sciencedirect.com/science/article/pii/S1040618207001762,,,,,,,,,,,,,,,FALSE
pmK6kycqMCI06uP85SRL80,6,http://www.sciencedirect.com/science/article/pii/S1040618207001763,,,,,,,,,,,,,,,FALSE
pmK6kycqMCI06uP85SRL80,7,http://www.sciencedirect.com/science/article/pii/S1040618207001764,,,,,,,,,,,,,,,FALSE
pmK6kycqMCI06uP85SRL80,8,http://www.sciencedirect.com/science/article/pii/S1040618207001765,,,,,,,,,,,,,,,FALSE
pmK6kycqMCI06uP85SRL80,9,http://www.sciencedirect.com/science/article/pii/S1040618207001766,,,,,,,,,,,,,,,FALSE
pmK6kycqMCI06uP85SRL80,10,http://www.sciencedirect.com/science/article/pii/S1040618207001767,,,,,,,,,,,,,,,FALSE
pmK6kycqMCI06uP85SRL80,11,http://www.sciencedirect.com/science/article/pii/S1040618207001768,,,,,,,,,,,,,,,FALSE
pmK6kycqMCI06uP85SRL80,12,http://www.sciencedirect.com/science/article/pii/S1040618207001769,,,,,,,,,,,,,,,FALSE
pmK8kx6qGNrfHSwcjIcRUN,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmKFsHgYRuDuPdCfoZ00zh,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmKRsaoe76Ahx2DXXUO0lu,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmKcrj4WSIukCRf2nHZga4,4,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/oppo2003b/oppo2003b.txt,,,,,,,,,,,,,,,FALSE
pmL5pfUVinfF48qQFIZCEY,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmLHDj7im2CXxvNSwYmDCC,3,https://www.researchgate.net/publication/249543011_Isotope_stratigraphy_sedimentation_rates_deep_circulation_and_carbonate_events_in_the_Labrador_Sea_during_the_last_200ka,,,,,,,,,,,,,,,FALSE
pmLSBvnfNZirqCQm2T9Xp8,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmLTYLlAUBJpDu05I3lhF8,5,PALMOD,,,,,,,,,,,,,,,FALSE
pmLlXEPoGiXkZVvAwUFFGn,2,https://www.sciencedirect.com/science/article/pii/S0277379108003594?via%3Dihub#bib30,,,,,,,,,,,,,,,FALSE
pmLufqvmndtofB8EChRbdr,2,https://www.sciencedirect.com/science/article/pii/S0921818111001081?via%3Dihub#bb0085,,,,,,,,,,,,,,,FALSE
pmLuwt8TuaTy3DySB99uIA,4,PALMOD,,,,,,,,,,,,,,,FALSE
pmM3TDrGD1xufwY3Rx5yCX,5,PALMOD,,,,,,,,,,,,,,,FALSE
pmMaO25vW1UKDKOJJdvfIE,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmMeW05Tk03DxNThIIshMk,3,https://pubs.geoscienceworld.org/gsa/geology/article-standard/30/10/863/192254/enhanced-aridity-and-atmospheric-high-pressure,,,,,,,,,,,,,,,FALSE
pmMgcIJoq9vcXJ9iZdowXk,2,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/tr163-22-tab.txt,,,,,,,,,,,,,,,FALSE
pmMgcIJoq9vcXJ9iZdowXk,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmMkXSnxjceCXcowIKibli,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmMmcsoV3PaYYuBMquUjJG,5,PALMOD,,,,,,,,,,,,,,,FALSE
pmN59w8CIQI2Yb8Ef6ocXb,4,PALMOD,,,,,,,,,,,,,,,FALSE
pmN5fDMjF0l0JUDNo9LagX,5,PALMOD,,,,,,,,,,,,,,,FALSE
pmNUc6fBInGepvSPMcF8Id,2,"Keigwin and Jones (1989) Glacial-Holocene stratigraphy, chronology, and paleoceanographic observations on some North Atlantic sediment drifts",,,,,,,,,,,,,,,FALSE
pmNUc6fBInGepvSPMcF8Id,3,Keigwin and Jones (1994) Western North Atlantic evidence for millennial-scale changes in ocean circulation and climate,,,,,,,,,,,,,,,FALSE
pmNaZRepZpy9C8n1Qn9CaC,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmOgoz3DqZ4lPOjUhUicwr,2,https://www.sciencedirect.com/science/article/pii/S0012821X14007237?via%3Dihub,,,,,,,,,,,,,,,FALSE
pmOgoz3DqZ4lPOjUhUicwr,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmOmHw5bpy1zn16PLimdES,4,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/v28-14-c-tab.txt,,,,,,,,,,,,,,,FALSE
pmOmHw5bpy1zn16PLimdES,5,PALMOD,,,,,,,,,,,,,,,FALSE
pmOuJWEQRZtdIEuTr4ONlt,8,http://www.sciencedirect.com/science/article/pii/S0012821X10007831,,,,,,,,,,,,,,,FALSE
pmOuJWEQRZtdIEuTr4ONlt,9,http://www.sciencedirect.com/science/article/pii/S0377839807001065,,,,,,,,,,,,,,,FALSE
pmOuJWEQRZtdIEuTr4ONlt,10,PALMOD,,,,,,,,,,,,,,,FALSE
pmP6DWFBBLujQYwBPHxlq5,2,https://www.ncei.noaa.gov/access/paleo-search/study/10420,,,,,,,,,,,,,,,FALSE
pmP6DWFBBLujQYwBPHxlq5,3,https://www.ncei.noaa.gov/access/paleo-search/study/10421,,,,,,,,,,,,,,,FALSE
pmP6DWFBBLujQYwBPHxlq5,4,https://www.ncei.noaa.gov/access/paleo-search/study/10422,,,,,,,,,,,,,,,FALSE
pmP6DWFBBLujQYwBPHxlq5,5,https://www.ncei.noaa.gov/access/paleo-search/study/10423,,,,,,,,,,,,,,,FALSE
pmP6DWFBBLujQYwBPHxlq5,6,https://www.ncei.noaa.gov/access/paleo-search/study/10424,,,,,,,,,,,,,,,FALSE
pmP6DWFBBLujQYwBPHxlq5,7,https://www.ncei.noaa.gov/access/paleo-search/study/10425,,,,,,,,,,,,,,,FALSE
pmP6DWFBBLujQYwBPHxlq5,8,https://www.ncei.noaa.gov/access/paleo-search/study/10426,,,,,,,,,,,,,,,FALSE
pmP6DWFBBLujQYwBPHxlq5,9,https://www.ncei.noaa.gov/access/paleo-search/study/10427,,,,,,,,,,,,,,,FALSE
pmP6DWFBBLujQYwBPHxlq5,10,https://www.ncei.noaa.gov/access/paleo-search/study/10428,,,,,,,,,,,,,,,FALSE
pmP8oYxvfARSutERzAO9EY,5,PALMOD,,,,,,,,,,,,,,,FALSE
pmP8uT3zJlw1sjv4cqT27t,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmPCAD0i2QJ7bpczsainpX,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmPDh2xPHMD82DXAPqtHm3,7,PALMOD,,,,,,,,,,,,,,,FALSE
pmPQlblr1lGpy7JSmNqcSu,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmPjm8H4s8XcEsM6LZLDa1,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmPuikS3s5sJNXuGnYlhNF,2,http://www.sciencedirect.com/science/article/pii/S0277379113002412,,,,,,,,,,,,,,,FALSE
pmPwI1WNPCLMrUnYHmR9xH,4,PALMOD,,,,,,,,,,,,,,,FALSE
pmQKv1qt9o4v2alApdy6wX,4,PALMOD,,,,,,,,,,,,,,,FALSE
pmQOTqhvAYXJBdllbZlPcG,2,https://www.ncei.noaa.gov/access/paleo-search/study/17575,,,,,,,,,,,,,,,FALSE
pmQfNNf55yo06K5VFS2WqO,2,https://www.ncei.noaa.gov/access/paleo-search/study/10420,,,,,,,,,,,,,,,FALSE
pmQm3IopdsDXaIFcTZxu3d,8,PALMOD,,,,,,,,,,,,,,,FALSE
pmRQ2Z6UcsFHQlU24zKM2A,5,PALMOD,,,,,,,,,,,,,,,FALSE
pmRaGUkbcDLgHBT2dooR7I,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmRfKeazYEQeUwVB0EHJ27,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmRhgXdT9NQmzqndMu2cY8,7,http://www.nature.com/nature/journal/v364/n6435/abs/364322a0.html,,,,,,,,,,,,,,,FALSE
pmS0gYnqnlLTsgViO2UML3,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmS94XY8RdNqM4ViZYZjCu,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmSGWL62d4MSYwleyaCb4b,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmSLtUzl875xvPVpnjmNJe,2,"Supporting information of: Lynch-Stieglitz, J et al. (2009): Florida Straits density structure and transport over the last 8000 years. Paleoceanography, 24(3)",,,,,,,,,,,,,,,FALSE
pmSYGAhTGIKAyLxYK3kkLA,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmSd4BYj0tpEUPM4SjJQU1,2,http://www.sciencedirect.com/science/article/pii/S0277379113002412,,,,,,,,,,,,,,,FALSE
pmSloNf5aK5rfVDEQ5jDf1,2,PALMOD,,,,,,,,,,,,,,,FALSE
pmStrH8UJtvlVWSKtmyHGv,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmT1uNgCrPlijRZ4BCneJb,3,PALMOD,,,,,,,,,,,,,,,FALSE
pmT2Wu8YTfAA5QDjA3c7YY,6,PALMOD,,,,,,,,,,,,,,,FALSE
pmTUB6ZuetmS90pHWPQ4gi,2,PALMOD,,,,,,,,,,,,,,,FALSE
